event_id,src_ip,kind,timestamp,label,src_ip_hash,kind_encoded,hour_of_day,day_of_week,is_weekend,is_night,is_business_hours,http_status_code,is_error_code,url_length,has_sql_keywords,has_path_traversal,has_xss_attempt,request_count_1min,request_count_5min,unique_kinds_count,avg_time_between_requests,ssh_username_length,ssh_has_root,ssh_has_admin,ssh_invalid_user,port_number,is_common_port,is_high_port
evt_905572,125.246.109.222,port_scan,2025-12-26T05:21:52.899975,1,127471122,2,5,4,0,1,0,,,,,,,3,3,1,2.0,,,,,5900.0,0.0,1.0
evt_731977,139.102.159.103,port_scan,2025-12-26T05:22:18.899975,0,140036003,2,5,4,0,1,0,,,,,,,0,0,0,0.0,,,,,443.0,1.0,0.0
evt_652329,83.250.9.29,web_fuzz,2025-12-26T05:22:48.899975,0,85500929,3,5,4,0,1,0,200.0,0.0,6.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_270820,17.108.161.55,ssh_failed,2025-12-26T05:38:25.899975,0,18096155,1,5,4,0,1,0,,,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,,,
evt_635348,189.52.44.152,ssh_failed,2025-12-26T05:54:48.899975,0,189524552,1,5,4,0,1,0,,,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,,,
evt_787584,58.32.173.6,port_scan,2025-12-26T05:56:38.899975,0,58337306,2,5,4,0,1,0,,,,,,,0,0,0,0.0,,,,,22.0,1.0,0.0
evt_329642,28.152.101.40,ssh_failed,2025-12-26T05:58:05.899975,0,29530140,1,5,4,0,1,0,,,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,,,
evt_771697,83.250.9.29,web_fuzz,2025-12-26T06:03:50.899975,0,85500929,3,6,4,0,0,0,200.0,0.0,6.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_806774,17.197.195.153,ssh_failed,2025-12-26T06:06:43.899975,0,18989653,1,6,4,0,0,0,,,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,,,
evt_852570,1.199.135.238,port_scan,2025-12-26T06:18:23.899975,1,3003738,2,6,4,0,0,0,,,,,,,0,0,0,0.0,,,,,8443.0,0.0,1.0
evt_720615,1.199.135.238,port_scan,2025-12-26T06:18:25.899975,1,3003738,2,6,4,0,0,0,,,,,,,1,1,1,0.0,,,,,8443.0,0.0,1.0
evt_170537,1.199.135.238,port_scan,2025-12-26T06:18:27.899975,1,3003738,2,6,4,0,0,0,,,,,,,2,2,1,2.0,,,,,5432.0,1.0,1.0
evt_598355,1.199.135.238,port_scan,2025-12-26T06:18:29.899975,1,3003738,2,6,4,0,0,0,,,,,,,3,3,1,2.0,,,,,9200.0,0.0,1.0
evt_464187,1.199.135.238,port_scan,2025-12-26T06:18:31.899975,1,3003738,2,6,4,0,0,0,,,,,,,4,4,1,2.0,,,,,5900.0,0.0,1.0
evt_705991,175.36.87.137,web_fuzz,2025-12-26T06:23:10.899975,0,175368837,3,6,4,0,0,0,200.0,0.0,11.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_130271,169.243.84.68,web_fuzz,2025-12-26T06:30:09.899975,0,171438468,3,6,4,0,0,0,200.0,0.0,11.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_398196,196.172.52.24,ssh_failed,2025-12-26T06:32:12.899975,0,197725224,1,6,4,0,0,0,,,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,,,
evt_576919,168.255.202.227,web_fuzz,2025-12-26T06:33:27.899975,0,170570427,3,6,4,0,0,0,304.0,0.0,11.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_312705,89.135.22.187,web_fuzz,2025-12-26T06:43:17.899975,0,90352387,3,6,4,0,0,0,200.0,0.0,6.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_954779,117.186.83.95,web_fuzz,2025-12-26T06:52:56.899975,0,118868395,3,6,4,0,0,0,304.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_186554,196.172.52.24,web_fuzz,2025-12-26T07:00:48.899975,0,197725224,3,7,4,0,0,0,200.0,0.0,8.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_635205,57.70.252.24,ssh_failed,2025-12-26T07:22:03.899975,0,57725224,1,7,4,0,0,0,,,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,,,
evt_583757,168.255.202.227,web_fuzz,2025-12-26T07:25:12.899975,0,170570427,3,7,4,0,0,0,200.0,0.0,8.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_514664,117.186.83.95,web_fuzz,2025-12-26T07:28:18.899975,0,118868395,3,7,4,0,0,0,304.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_940946,56.119.13.144,ssh_failed,2025-12-26T07:31:06.899975,0,57191444,1,7,4,0,0,0,,,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,,,
evt_608307,96.82.0.154,web_fuzz,2025-12-26T07:35:14.899975,0,96820154,3,7,4,0,0,0,200.0,0.0,8.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_423331,194.24.56.40,ssh_failed,2025-12-26T07:36:15.899975,0,194245640,1,7,4,0,0,0,,,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,,,
evt_663723,117.186.83.95,ssh_failed,2025-12-26T07:41:07.899975,0,118868395,1,7,4,0,0,0,,,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,,,
evt_207570,72.79.110.246,web_fuzz,2025-12-26T07:41:56.899975,0,72801246,3,7,4,0,0,0,404.0,1.0,9.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_656268,133.231.61.64,ssh_failed,2025-12-26T08:07:04.899975,0,135316164,1,8,4,0,0,0,,,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,,,
evt_876909,194.24.56.40,ssh_failed,2025-12-26T08:10:43.899975,0,194245640,1,8,4,0,0,0,,,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,,,
evt_765213,207.81.216.88,web_fuzz,2025-12-26T08:15:23.899975,0,207831688,3,8,4,0,0,0,200.0,0.0,11.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_163941,165.234.73.68,web_fuzz,2025-12-26T08:33:49.899975,0,167347368,3,8,4,0,0,0,304.0,0.0,9.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_178957,98.138.112.176,web_fuzz,2025-12-26T08:34:27.899975,0,99391376,3,8,4,0,0,0,200.0,0.0,9.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_248557,51.214.112.115,web_fuzz,2025-12-26T08:39:32.899975,0,53151315,3,8,4,0,0,0,200.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_975686,17.197.195.153,ssh_failed,2025-12-26T08:45:49.899975,0,18989653,1,8,4,0,0,0,,,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,,,
evt_515032,91.107.136.180,web_fuzz,2025-12-26T08:47:13.899975,0,92083780,3,8,4,0,0,0,200.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_511987,151.142.3.195,ssh_failed,2025-12-26T09:13:56.899975,0,152420495,1,9,4,0,0,1,,,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,,,
evt_240454,185.134.91.130,web_fuzz,2025-12-26T09:14:42.899975,0,186349230,3,9,4,0,0,1,200.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_949352,139.7.47.238,web_fuzz,2025-12-26T09:18:15.899975,1,139074938,3,9,4,0,0,1,404.0,1.0,35.0,0.0,0.0,1.0,0,0,0,0.0,,,,,,,
evt_182020,139.7.47.238,web_fuzz,2025-12-26T09:18:17.899975,1,139074938,3,9,4,0,0,1,401.0,1.0,30.0,1.0,0.0,0.0,1,1,1,0.0,,,,,,,
evt_554871,139.7.47.238,web_fuzz,2025-12-26T09:18:19.899975,1,139074938,3,9,4,0,0,1,404.0,1.0,23.0,0.0,1.0,0.0,2,2,1,2.0,,,,,,,
evt_514118,139.7.47.238,web_fuzz,2025-12-26T09:18:21.899975,1,139074938,3,9,4,0,0,1,403.0,1.0,23.0,0.0,1.0,0.0,3,3,1,2.0,,,,,,,
evt_787657,139.7.47.238,web_fuzz,2025-12-26T09:18:23.899975,1,139074938,3,9,4,0,0,1,403.0,1.0,30.0,1.0,0.0,0.0,4,4,1,2.0,,,,,,,
evt_465509,150.219.204.93,ssh_failed,2025-12-26T09:19:19.899975,0,152210493,1,9,4,0,0,1,,,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,,,
evt_645561,57.70.252.24,port_scan,2025-12-26T09:27:56.899975,0,57725224,2,9,4,0,0,1,,,,,,,0,0,0,0.0,,,,,443.0,1.0,0.0
evt_214176,51.214.112.115,port_scan,2025-12-26T09:32:07.899975,0,53151315,2,9,4,0,0,1,,,,,,,0,0,0,0.0,,,,,22.0,1.0,0.0
evt_255813,185.134.91.130,web_fuzz,2025-12-26T09:34:07.899975,0,186349230,3,9,4,0,0,1,404.0,1.0,9.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_902658,196.172.52.24,ssh_failed,2025-12-26T09:38:14.899975,0,197725224,1,9,4,0,0,1,,,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,,,
evt_936726,58.32.173.6,ssh_failed,2025-12-26T09:52:33.899975,0,58337306,1,9,4,0,0,1,,,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,,,
evt_358568,56.119.13.144,web_fuzz,2025-12-26T09:55:02.899975,0,57191444,3,9,4,0,0,1,200.0,0.0,8.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_499941,51.214.112.115,web_fuzz,2025-12-26T10:22:58.899975,0,53151315,3,10,4,0,0,1,200.0,0.0,9.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_875795,193.121.85.105,port_scan,2025-12-26T10:34:11.899975,1,194218605,2,10,4,0,0,1,,,,,,,0,0,0,0.0,,,,,9200.0,0.0,1.0
evt_999924,117.186.83.95,port_scan,2025-12-26T10:52:45.899975,0,118868395,2,10,4,0,0,1,,,,,,,0,0,0,0.0,,,,,80.0,1.0,0.0
evt_486162,96.82.0.154,web_fuzz,2025-12-26T11:07:41.899975,0,96820154,3,11,4,0,0,1,200.0,0.0,9.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_666211,168.255.202.227,web_fuzz,2025-12-26T11:10:51.899975,0,170570427,3,11,4,0,0,1,200.0,0.0,10.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_711033,136.216.108.238,web_fuzz,2025-12-26T11:18:52.899975,0,138171038,3,11,4,0,0,1,200.0,0.0,11.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_876039,96.82.0.154,web_fuzz,2025-12-26T11:33:23.899975,0,96820154,3,11,4,0,0,1,200.0,0.0,10.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_981723,168.255.202.227,ssh_failed,2025-12-26T12:20:36.899975,0,170570427,1,12,4,0,0,1,,,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,,,
evt_629996,71.125.114.36,web_fuzz,2025-12-26T12:28:37.899975,0,72261436,3,12,4,0,0,1,200.0,0.0,9.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_347864,109.93.142.119,web_fuzz,2025-12-26T12:41:20.899975,1,109944319,3,12,4,0,0,1,403.0,1.0,23.0,0.0,1.0,0.0,0,0,0,0.0,,,,,,,
evt_962074,196.172.52.24,port_scan,2025-12-26T13:00:23.899975,0,197725224,2,13,4,0,0,1,,,,,,,0,0,0,0.0,,,,,22.0,1.0,0.0
evt_929868,9.161.205.69,web_fuzz,2025-12-26T13:21:40.899975,0,10630569,3,13,4,0,0,1,200.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_646428,57.70.252.24,port_scan,2025-12-26T13:27:09.899975,0,57725224,2,13,4,0,0,1,,,,,,,0,0,0,0.0,,,,,22.0,1.0,0.0
evt_849747,125.35.64.33,web_fuzz,2025-12-26T13:28:19.899975,0,125356433,3,13,4,0,0,1,200.0,0.0,9.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_916344,109.16.15.24,web_fuzz,2025-12-26T13:37:48.899975,0,109161524,3,13,4,0,0,1,200.0,0.0,10.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_722650,96.82.0.154,web_fuzz,2025-12-26T13:44:45.899975,0,96820154,3,13,4,0,0,1,404.0,1.0,10.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_972089,164.57.12.190,web_fuzz,2025-12-26T13:51:16.899975,0,164571390,3,13,4,0,0,1,404.0,1.0,11.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_715519,17.108.161.55,web_fuzz,2025-12-26T13:53:37.899975,0,18096155,3,13,4,0,0,1,304.0,0.0,9.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_599948,109.16.15.24,ssh_failed,2025-12-26T13:57:07.899975,0,109161524,1,13,4,0,0,1,,,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,,,
evt_503906,28.152.101.40,web_fuzz,2025-12-26T13:58:23.899975,0,29530140,3,13,4,0,0,1,304.0,0.0,11.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_327900,172.191.224.231,web_fuzz,2025-12-26T14:02:28.899975,0,173932631,3,14,4,0,0,1,304.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_907756,207.81.216.88,web_fuzz,2025-12-26T14:04:36.899975,0,207831688,3,14,4,0,0,1,304.0,0.0,8.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_478798,125.246.109.222,ssh_failed,2025-12-26T14:08:55.899975,1,127471122,1,14,4,0,0,1,,,,,,,0,0,0,0.0,3.0,0.0,0.0,1.0,,,
evt_142581,125.246.109.222,ssh_failed,2025-12-26T14:08:57.899975,1,127471122,1,14,4,0,0,1,,,,,,,1,1,1,0.0,4.0,0.0,0.0,1.0,,,
evt_221343,125.246.109.222,ssh_failed,2025-12-26T14:08:59.899975,1,127471122,1,14,4,0,0,1,,,,,,,2,2,1,2.0,4.0,0.0,0.0,1.0,,,
evt_910075,187.125.83.119,port_scan,2025-12-26T14:13:04.899975,0,188258419,2,14,4,0,0,1,,,,,,,0,0,0,0.0,,,,,22.0,1.0,0.0
evt_110048,96.82.0.154,web_fuzz,2025-12-26T14:14:10.899975,0,96820154,3,14,4,0,0,1,200.0,0.0,8.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_901305,187.125.83.119,web_fuzz,2025-12-26T14:24:12.899975,0,188258419,3,14,4,0,0,1,200.0,0.0,9.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_705445,185.58.136.197,web_fuzz,2025-12-26T14:30:17.899975,0,185593797,3,14,4,0,0,1,200.0,0.0,6.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_695417,175.36.87.137,web_fuzz,2025-12-26T14:34:13.899975,0,175368837,3,14,4,0,0,1,200.0,0.0,10.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_546768,9.161.205.69,web_fuzz,2025-12-26T14:37:15.899975,0,10630569,3,14,4,0,0,1,200.0,0.0,6.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_137642,136.216.108.238,web_fuzz,2025-12-26T14:50:32.899975,0,138171038,3,14,4,0,0,1,200.0,0.0,10.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_813145,56.119.13.144,web_fuzz,2025-12-26T14:56:56.899975,0,57191444,3,14,4,0,0,1,200.0,0.0,9.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_854388,165.174.57.76,ssh_failed,2025-12-26T15:05:07.899975,0,166745776,1,15,4,0,0,1,,,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,,,
evt_791454,150.219.204.93,web_fuzz,2025-12-26T15:10:11.899975,0,152210493,3,15,4,0,0,1,200.0,0.0,10.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_943058,196.172.52.24,port_scan,2025-12-26T15:22:24.899975,0,197725224,2,15,4,0,0,1,,,,,,,0,0,0,0.0,,,,,443.0,1.0,0.0
evt_881828,165.234.73.68,web_fuzz,2025-12-26T15:25:57.899975,0,167347368,3,15,4,0,0,1,200.0,0.0,9.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_380464,57.70.252.24,ssh_failed,2025-12-26T15:33:26.899975,0,57725224,1,15,4,0,0,1,,,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,,,
evt_534037,9.161.205.69,ssh_failed,2025-12-26T15:52:57.899975,0,10630569,1,15,4,0,0,1,,,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,,,
evt_813269,117.186.83.95,port_scan,2025-12-26T15:56:59.899975,0,118868395,2,15,4,0,0,1,,,,,,,0,0,0,0.0,,,,,443.0,1.0,0.0
evt_152796,98.138.112.176,ssh_failed,2025-12-26T15:59:57.899975,0,99391376,1,15,4,0,0,1,,,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,,,
evt_734366,139.102.159.103,port_scan,2025-12-26T16:04:03.899975,0,140036003,2,16,4,0,0,1,,,,,,,0,0,0,0.0,,,,,80.0,1.0,0.0
evt_531641,151.142.3.195,web_fuzz,2025-12-26T16:07:22.899975,0,152420495,3,16,4,0,0,1,200.0,0.0,8.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_906066,93.157.122.15,port_scan,2025-12-26T16:09:17.899975,0,94582215,2,16,4,0,0,1,,,,,,,0,0,0,0.0,,,,,22.0,1.0,0.0
evt_164879,194.24.56.40,web_fuzz,2025-12-26T16:15:34.899975,0,194245640,3,16,4,0,0,1,304.0,0.0,6.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_721894,133.231.61.64,ssh_failed,2025-12-26T16:16:40.899975,0,135316164,1,16,4,0,0,1,,,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,,,
evt_324082,150.219.204.93,web_fuzz,2025-12-26T16:28:11.899975,0,152210493,3,16,4,0,0,1,200.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_572700,51.214.112.115,ssh_failed,2025-12-26T16:29:09.899975,0,53151315,1,16,4,0,0,1,,,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,,,
evt_144235,83.250.9.29,ssh_failed,2025-12-26T16:42:25.899975,0,85500929,1,16,4,0,0,1,,,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,,,
evt_390756,98.49.183.217,port_scan,2025-12-26T16:48:22.899975,0,98508517,2,16,4,0,0,1,,,,,,,0,0,0,0.0,,,,,22.0,1.0,0.0
evt_324319,59.148.40.219,web_fuzz,2025-12-26T16:49:11.899975,0,60484219,3,16,4,0,0,1,304.0,0.0,10.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_681456,57.70.252.24,web_fuzz,2025-12-26T16:53:12.899975,0,57725224,3,16,4,0,0,1,200.0,0.0,10.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_449472,207.81.216.88,ssh_failed,2025-12-26T16:57:27.899975,0,207831688,1,16,4,0,0,1,,,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,,,
evt_853270,93.157.122.15,web_fuzz,2025-12-26T17:00:06.899975,0,94582215,3,17,4,0,0,1,404.0,1.0,6.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_672401,125.35.64.33,ssh_failed,2025-12-26T17:02:53.899975,0,125356433,1,17,4,0,0,1,,,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,,,
evt_493049,91.107.136.180,ssh_failed,2025-12-26T17:05:20.899975,0,92083780,1,17,4,0,0,1,,,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,,,
evt_506637,164.57.12.190,web_fuzz,2025-12-26T17:06:18.899975,0,164571390,3,17,4,0,0,1,200.0,0.0,9.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_422998,151.142.3.195,web_fuzz,2025-12-26T17:22:52.899975,0,152420495,3,17,4,0,0,1,200.0,0.0,6.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_658624,93.157.122.15,web_fuzz,2025-12-26T17:31:28.899975,0,94582215,3,17,4,0,0,1,200.0,0.0,8.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_441505,118.63.193.21,web_fuzz,2025-12-26T17:33:15.899975,0,118649321,3,17,4,0,0,1,404.0,1.0,5.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_233470,169.243.84.68,web_fuzz,2025-12-26T17:36:56.899975,0,171438468,3,17,4,0,0,1,200.0,0.0,10.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_238579,165.234.73.68,web_fuzz,2025-12-26T17:46:18.899975,0,167347368,3,17,4,0,0,1,200.0,0.0,6.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_152973,169.243.84.68,web_fuzz,2025-12-26T17:48:16.899975,0,171438468,3,17,4,0,0,1,200.0,0.0,6.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_194930,93.157.122.15,web_fuzz,2025-12-26T17:58:21.899975,0,94582215,3,17,4,0,0,1,404.0,1.0,11.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_485456,9.169.36.132,ssh_failed,2025-12-26T18:01:21.899975,1,10693732,1,18,4,0,0,0,,,,,,,0,0,0,0.0,6.0,0.0,0.0,1.0,,,
evt_731894,91.107.136.180,web_fuzz,2025-12-26T18:07:17.899975,0,92083780,3,18,4,0,0,0,200.0,0.0,9.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_381342,150.219.204.93,port_scan,2025-12-26T18:20:14.899975,0,152210493,2,18,4,0,0,0,,,,,,,0,0,0,0.0,,,,,443.0,1.0,0.0
evt_602073,207.81.216.88,web_fuzz,2025-12-26T18:47:34.899975,0,207831688,3,18,4,0,0,0,200.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_158760,133.231.61.64,ssh_failed,2025-12-26T18:47:59.899975,0,135316164,1,18,4,0,0,0,,,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,,,
evt_196955,51.214.112.115,web_fuzz,2025-12-26T18:48:14.899975,0,53151315,3,18,4,0,0,0,200.0,0.0,8.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_787313,72.79.110.246,port_scan,2025-12-26T18:58:31.899975,0,72801246,2,18,4,0,0,0,,,,,,,0,0,0,0.0,,,,,443.0,1.0,0.0
evt_287241,207.81.216.88,ssh_failed,2025-12-26T19:03:44.899975,0,207831688,1,19,4,0,0,0,,,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,,,
evt_912402,57.70.252.24,web_fuzz,2025-12-26T19:10:57.899975,0,57725224,3,19,4,0,0,0,200.0,0.0,8.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_558176,207.81.216.88,port_scan,2025-12-26T19:17:17.899975,0,207831688,2,19,4,0,0,0,,,,,,,0,0,0,0.0,,,,,80.0,1.0,0.0
evt_450996,17.108.161.55,web_fuzz,2025-12-26T19:22:23.899975,0,18096155,3,19,4,0,0,0,200.0,0.0,9.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_735710,120.128.5.175,web_fuzz,2025-12-26T19:36:47.899975,0,121280675,3,19,4,0,0,0,200.0,0.0,6.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_209493,133.231.61.64,web_fuzz,2025-12-26T19:58:42.899975,0,135316164,3,19,4,0,0,0,200.0,0.0,11.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_685066,98.138.112.176,ssh_failed,2025-12-26T20:04:54.899975,0,99391376,1,20,4,0,0,0,,,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,,,
evt_367747,117.186.83.95,port_scan,2025-12-26T20:10:27.899975,0,118868395,2,20,4,0,0,0,,,,,,,0,0,0,0.0,,,,,22.0,1.0,0.0
evt_494552,133.231.61.64,ssh_failed,2025-12-26T20:11:20.899975,0,135316164,1,20,4,0,0,0,,,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,,,
evt_669691,57.70.252.24,port_scan,2025-12-26T20:11:46.899975,0,57725224,2,20,4,0,0,0,,,,,,,0,0,0,0.0,,,,,443.0,1.0,0.0
evt_805477,133.231.61.64,ssh_failed,2025-12-26T20:14:19.899975,0,135316164,1,20,4,0,0,0,,,,,,,0,1,1,0.0,0.0,0.0,0.0,0.0,,,
evt_251631,62.40.43.188,web_fuzz,2025-12-26T20:14:24.899975,0,62404488,3,20,4,0,0,0,200.0,0.0,6.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_400814,72.79.110.246,ssh_failed,2025-12-26T20:16:06.899975,0,72801246,1,20,4,0,0,0,,,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,,,
evt_248097,207.81.216.88,ssh_failed,2025-12-26T20:19:50.899975,0,207831688,1,20,4,0,0,0,,,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,,,
evt_975467,117.186.83.95,web_fuzz,2025-12-26T20:54:43.899975,0,118868395,3,20,4,0,0,0,200.0,0.0,8.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_564531,98.49.183.217,web_fuzz,2025-12-26T20:54:56.899975,0,98508517,3,20,4,0,0,0,304.0,0.0,10.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_748270,120.128.5.175,web_fuzz,2025-12-26T21:08:42.899975,0,121280675,3,21,4,0,0,0,404.0,1.0,5.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_841122,96.82.0.154,web_fuzz,2025-12-26T21:11:06.899975,0,96820154,3,21,4,0,0,0,404.0,1.0,5.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_199704,168.255.202.227,web_fuzz,2025-12-26T21:19:44.899975,0,170570427,3,21,4,0,0,0,200.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_698717,83.250.9.29,web_fuzz,2025-12-26T21:23:36.899975,0,85500929,3,21,4,0,0,0,304.0,0.0,6.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_128679,125.35.64.33,web_fuzz,2025-12-26T21:32:29.899975,0,125356433,3,21,4,0,0,0,200.0,0.0,10.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_250210,164.57.12.190,port_scan,2025-12-26T21:35:20.899975,0,164571390,2,21,4,0,0,0,,,,,,,0,0,0,0.0,,,,,22.0,1.0,0.0
evt_664032,17.197.195.153,ssh_failed,2025-12-26T21:37:49.899975,0,18989653,1,21,4,0,0,0,,,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,,,
evt_600935,109.16.15.24,ssh_failed,2025-12-26T21:50:45.899975,0,109161524,1,21,4,0,0,0,,,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,,,
evt_856648,9.161.205.69,ssh_failed,2025-12-26T21:54:04.899975,0,10630569,1,21,4,0,0,0,,,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,,,
evt_865344,62.40.43.188,web_fuzz,2025-12-26T22:09:37.899975,0,62404488,3,22,4,0,0,0,200.0,0.0,11.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_813813,84.28.117.211,web_fuzz,2025-12-26T22:19:04.899975,0,84291911,3,22,4,0,0,0,404.0,1.0,5.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
